,ExpName,Date,Session,Monitor_Name,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation
0,BS_mapping,2023-08-01_17h14.03.973,L,testMonitor,"(3840, 2160)",60,57,mm,male,24,LEFT,"(128, 128, 128)","[300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Low,"[0, -113.5]",2,[-902.0],1,"[(-773.0, 0), (-1031.0, 0), (-788.0, -113.5), (-1024.0, -113.5)]","[(-1024.0, -113.5), (-788.0, -113.5)]","[(-902.0, -325.0), (-902.0, 98.0)]","[(-902.0, -325.0), (-902.0, 98.0)]","(-902.0, -113.5)","[(-902.0, 98.0), (-1024.0, -113.5), (-902.0, -325.0), (-788.0, -113.5)]","[(-902.0, 98.0), (-1024.0, -113.5), (-902.0, -325.0), (-788.0, -113.5)]",236.0,423.0,False,No
