,ExpName,Date,Session,Monitor_Name,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation
0,BS_mapping,2023-08-09_13h47.30.075,L,testMonitor,"(3840, 2160)",60,57,sk,male,24,LEFT,"(128, 128, 128)","[300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Low,"[0, -77.0]",2,[-1095.0],1,"[(-855.0, 0), (-1335.0, 0), (-865.0, -77.0), (-1288.0, -77.0)]","[(-1288.0, -77.0), (-865.0, -77.0)]","[(-1095.0, -337.0), (-1095.0, 183.0)]","[(-1095.0, -337.0), (-1095.0, 183.0)]","(-1095.0, -77.0)","[(-1095.0, 183.0), (-1288.0, -77.0), (-1095.0, -337.0), (-865.0, -77.0)]","[(-1095.0, 183.0), (-1288.0, -77.0), (-1095.0, -337.0), (-865.0, -77.0)]",423.0,520.0,False,No
