,ExpName,Date,Session,Monitor_Name,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation
0,BS_mapping,2023-08-01_17h34.38.357,R,testMonitor,"(3840, 2160)",60,57,ka,male,24,RIGHT,"(128, 128, 128)","[-300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Low,"[0, -73.5]",2,[917.5],1,"[(785.0, 0), (1050.0, 0), (748.0, -73.5), (1059.0, -73.5)]","[(748.0, -73.5), (1059.0, -73.5)]","[(917.5, 107.0), (917.5, -254.0)]","[(917.5, -254.0), (917.5, 107.0)]","(917.5, -73.5)","[(917.5, 107.0), (748.0, -73.5), (917.5, -254.0), (1059.0, -73.5)]","[(917.5, 107.0), (748.0, -73.5), (917.5, -254.0), (1059.0, -73.5)]",311.0,361.0,False,No
