,ExpName,Date,Session,Monitor_Name,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation
0,BS_mapping,2023-07-28_14h49.55.075,R,testMonitor,"(3840, 2160)",60,57,ac,male,24,RIGHT,"(128, 128, 128)","[-300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Low,"[0, -135.5]",2,[1024.0],1,"[(856.0, 0), (1192.0, 0), (834.0, -135.5), (1255.0, -135.5)]","[(834.0, -135.5), (1255.0, -135.5)]","[(1024.0, 94.0), (1024.0, -365.0)]","[(1024.0, -365.0), (1024.0, 94.0)]","(1024.0, -135.5)","[(1024.0, 94.0), (834.0, -135.5), (1024.0, -365.0), (1255.0, -135.5)]","[(1024.0, 94.0), (834.0, -135.5), (1024.0, -365.0), (1255.0, -135.5)]",421.0,459.0,False,No
