,ExpName,Date,Session,Monitor_Name,Monitor_Size(pix),FrameRate,Distance(cm),Participant,Sex,Age,Test_Eye,BG_Color,Fix_Pos(pix),Fix_Size(pix),Fix_Color,Cursor_Color,Cursor_Size(pix),Flickering(Hz),Mode,H_Trials,HT_N,V_Trials,VT_N,H_Clicks,H_Points,V_Clicks,V_Points,BS_Center,Raw_BS_Vertices,BS_Vertices,BS_width,BS_height,Staircase,Validation
0,BS_mapping,2023-08-16_17h30.56.406,R,testMonitor,"(3840, 2160)",60,57,SV009,male,24,RIGHT,"(128, 128, 128)","[-300, 0]",40,"(255, 255, 255)","(255, 255, 255)",12,20,Low,"[0, -76.5]",2,[1020.25],1,"[(815.0, 0), (1197.0, 0), (832.0, 0), (1237.0, 0), (879.0, -76.5), (1246.0, -76.5)]","[(879.0, -76.5), (1246.0, -76.5)]","[(1020.25, 226.0), (1020.25, -330.0), (1020.25, 89.0), (1020.25, -291.0)]","[(1020.25, -310.5), (1020.25, 157.5)]","(1020.25, -76.5)","[(1020.25, 157.5), (879.0, -76.5), (1020.25, -310.5), (1246.0, -76.5)]","[(1020.25, 157.5), (879.0, -76.5), (1020.25, -310.5), (1246.0, -76.5)]",367.0,468.0,False,No
